Decision Tree,KNN,Random Classifier,Random Forest
0.8893280632411067,0.9302325581395349,0.0,0.975609756097561
0.9302325581395349,0.9302325581395349,0.0,0.9302325581395349
0.9092083171897197,0.9302325581395349,0.0,0.9523809523809523
0.46983687288396425,0.46983687288396425,0.0,0.46983687288396425
-0.04651162790697666,0.0,0.0,0.046511627906976744
1.3913697393556934e-18,1.6682876651204892e-20,0.0,3.7391000983449732e-22
0.5438596491228069,0.5219298245614035,0.0,0.9649122807017544
